education_spending_percent_gdp,urbanization_rate,avg_income_usd,population_density,school_availability_index,teacher_student_ratio,internet_penetration,gender_equality_index,adult_education_programs,language_diversity,region_type,government_stability,literacy_rate_percent
5.561233143140541,52.0200230103643,19157.05220038765,690.3298388005638,0.5648010927541535,15.876895939930305,66.51866955464067,0.642642647200128,None,Bilingual,Developing,High,95.58650398919022
,,15705.267808900688,773.8864105035897,0.5076054996419204,32.8521179578302,93.10161453342963,0.9407349975861834,Limited,Monolingual,Least Developed,Low,53.92272651200531
5.875181404340431,36.41858797274581,4854.419633234312,348.1835430164012,0.6317581540537918,16.330946682069346,41.94336472309658,0.7364122382499763,None,Bilingual,Developing,Medium,64.33925920475157
6.328573115311772,65.54277148527703,22796.989430873156,747.54748876734,0.9861522258201773,18.86101012587145,17.52823000304096,0.766428249106204,None,Bilingual,Developing,Low,76.60342802256152
2.9679557267242522,56.53205737535012,4968.4911943523875,677.97095885841,0.9297823099260067,18.752700170189414,12.9527145468726,0.63556671141484,Extensive,Monolingual,Developing,High,79.14791078020676
3.3457021216191825,28.372287953799646,17160.10221747044,729.4596398335352,0.6975770501180047,43.56046626646197,48.18730942458161,0.5449240061029577,Limited,Bilingual,Developed,High,68.95985718359474
4.819362608598735,53.83898334952627,18790.01697858698,191.8437520094782,0.9439386720809212,35.50113428777115,22.38519200799205,0.9940042823555041,None,Multilingual,Developed,Medium,56.1138434272558
6.840966181840085,52.22846866998937,41339.584336432425,291.2474406353412,0.5073280331108222,36.15167541976092,37.83942432242415,0.5029307405486594,,Monolingual,Developed,Low,55.259582162245074
7.096872527472349,59.55359910119611,43869.594016527095,815.324805473755,0.7819506701098657,42.140050168416025,51.9098570129253,0.9671552552589183,Extensive,Monolingual,Developing,Low,72.4606728602177
6.406386719734493,34.869285658652174,29769.527983148313,122.9904304055011,0.6128387909814859,49.137195826358976,19.284305220365926,0.6512763781746208,None,Monolingual,Least Developed,High,92.10895487219514
2.1376485936335126,62.96050487847428,58136.82938839991,287.45557335724294,0.8068142253464049,28.51052420673045,19.43889862658999,0.8478941945643341,Extensive,Multilingual,Developing,Low,83.82310992270503
5.262157353194828,23.699834697463743,13173.493712090787,463.75476617319305,0.9567544497548452,,58.40027909114475,0.9331476710352249,None,Bilingual,Developed,High,86.79351819455161
3.328614885100033,84.33064996909377,16271.539051059133,,0.6554158304846893,41.494390275446676,89.39622768098718,0.7344051009325651,Extensive,Bilingual,Least Developed,Medium,84.87996789630144
7.231474816812588,51.50134657311716,45549.474103528475,936.4768829390671,0.8844287289891384,30.947976891985114,48.6438759858208,0.7552334523434352,Extensive,Multilingual,Developed,Low,67.15051024432859
6.170959625050747,66.97929186330484,41435.57005769312,350.5599070985877,0.7185937886695418,,,0.9927192287401774,Extensive,Bilingual,Developed,Low,76.41704493096128
7.55005614023362,33.842208491494596,43941.17091065972,392.80475977207425,0.8318982416121254,,20.473081132614794,0.947385282026363,Extensive,Monolingual,,Low,
6.755499737222523,59.95171925585974,56677.78436271697,,,26.11143365024646,64.78265675129477,0.9561995031729794,Extensive,Monolingual,Developed,Medium,81.39046287862338
5.25226094448594,23.757469238504786,45894.29528264724,928.1971613970173,0.9480327208236259,23.769585045538953,89.17675307770376,0.9265700748791319,None,Monolingual,Least Developed,Medium,99.63385414331191
5.7011529784390245,53.85416916874707,55936.46984727444,987.446758350215,0.7873777544682068,44.154342516437964,,0.9623988249723658,None,Multilingual,,Medium,89.31006879664704
2.4101756655918782,52.40939511142699,29128.442378786003,227.52898912236552,0.9402985263358996,49.104835023564014,32.309479605351555,0.8053398950740154,Extensive,Bilingual,Developed,Low,89.92143427380384
5.753418372265392,81.7723577438924,59468.42107615424,633.052542751922,0.7251636594939338,42.41456625791656,57.29549092141039,0.5358208037931136,Limited,Monolingual,Least Developed,,76.8614792293634
2.339913415204947,94.90752025550086,33937.890502020186,945.1373334620093,0.6214219802672613,47.232841510598554,51.09182113050406,0.8135060066811617,Limited,Bilingual,Least Developed,Low,91.72122554250122
5.07830751784691,91.38342261567844,34544.78079006462,387.6925398737725,0.8728824115846094,29.475330094389246,89.19582118457191,0.8184773195173054,Extensive,Bilingual,Developing,Medium,82.51024382008505
7.171788855539352,,39429.950793562704,177.09840507474325,0.6782509833252146,35.38170958506187,20.535864830701264,0.8830778551736306,Extensive,Bilingual,Least Developed,High,77.82174907728387
3.363524333263814,55.349396550667066,58673.18320297279,237.84697143027805,0.8560107516027528,17.338119976900778,,0.6153323500527099,Extensive,Bilingual,Developing,High,87.7558941208458
4.9003964044824855,50.87305373356698,18453.49516207113,900.6986567659453,0.606707985680206,45.118150558542055,21.049316896820258,0.5611679346888976,Limited,Multilingual,Developed,Medium,80.69170002062887
2.468192943026316,94.99269530782719,46074.53818878976,292.68301675308413,0.552897153823446,37.64219880124868,65.76738517027722,0.5959920900981732,Extensive,Monolingual,Developed,Medium,75.04778206461725
3.7626790601248468,88.1874756435554,53314.430395738484,797.760458399274,0.695299335099326,41.22471410637363,,0.8147718586380426,Limited,Bilingual,Developing,Low,91.3150782603227
7.3156890595296895,83.3962910767705,27039.689210356995,412.84012659586654,0.8060140254304802,17.740438603530947,27.675748589965483,0.6254490901381835,None,Bilingual,Developed,High,98.31768217544604
2.6897697785143273,87.54520633843448,18692.035502352883,807.7282422666963,0.9235450021535276,27.442496499401244,31.413692235531194,0.9140881043840579,Limited,Monolingual,,Medium,60.31916388139165
4.47842705720815,55.45546979175916,58822.95614181012,381.16215077845186,0.5797092575719158,34.564432774196504,29.82371590369173,0.6715328971480155,Extensive,Bilingual,Least Developed,High,70.61526281723704
3.307138869991979,29.60181090808747,54480.14934013641,803.34386438866,0.7244155797771177,32.18604322974435,59.238253329077004,0.7194841523912687,None,Bilingual,Least Developed,Low,58.59579307807567
7.523976329211319,60.3656684759537,34939.02162524136,115.7474711384498,0.8171572594245278,40.50714017573797,73.16772961143784,0.5527118506139215,Limited,Multilingual,Least Developed,High,98.41588489447304
5.990301482257854,82.9514049681286,15835.905094896738,517.4874270267753,0.7161836774760112,31.676149871548343,27.30579323295826,0.7287069709124718,None,Bilingual,Developing,Low,97.5730506923248
5.155554794409561,20.13610342561891,39499.22108782376,498.05823314259317,0.6800692143072764,47.460448101319486,28.241906071133805,0.7311759869765857,Limited,Monolingual,Developing,,74.90735474050948
6.525558252842109,35.96372805019565,46169.449221967145,673.0546272384705,0.8044123292100933,36.96685537197155,84.12098883913981,0.5088532899770528,Extensive,,Least Developed,Medium,78.22949411764691
4.896199953894736,28.110999139570026,25619.054769613907,379.37680261504244,,31.07130869213336,30.55331375914369,0.8628474480961627,,Monolingual,Developed,Medium,98.82422476574449
5.573735251589925,47.55519396774528,51424.91192068067,145.51150878982665,0.8892326448687329,47.53413041960125,21.793974366828053,0.5252429740167572,Extensive,Bilingual,Developing,Low,64.2661039294966
6.1767582454792205,68.14580644217787,37279.281892641986,253.75504957967465,0.5987721557964472,,46.21425000097835,0.7031504128189032,Extensive,Monolingual,Developed,Medium,51.87473833176968
4.698447782394373,57.93898887231585,29027.670641348657,691.5820841391497,0.8723775274565662,42.42118040345007,51.03425797532285,0.7194307972017047,Limited,Monolingual,Least Developed,Medium,61.6234618314451
4.42652253659436,45.41927184663248,,915.5638116770031,0.9304277602123199,34.44268607240887,40.34004093917882,0.6831719153363386,Extensive,Monolingual,Developed,Low,95.90755628851058
,89.57489577622492,12705.447559764792,578.2006005033289,0.8186566037614358,49.79124863974589,88.86272530689659,0.6984547177843687,Limited,Bilingual,Developed,High,51.92653010827307
7.945802576057326,64.58292351188153,53866.59680835961,382.32763182686443,0.6985020537926512,23.893885319967566,62.950632848833195,0.9441981927245835,Limited,Monolingual,Developed,Low,76.4358489088475
4.515620772904464,50.22176208965267,59766.083522323315,139.3719163837089,0.5656680560479461,21.20173567560293,78.7941354877985,0.9025185608356711,Extensive,Monolingual,Developed,Medium,
5.633113832326213,32.920286395783116,13280.840156746019,176.63840499233618,0.9698236779154772,46.559243521737635,34.41308756664845,0.8738779159869783,Limited,Bilingual,Developing,High,95.28944397571684
2.563710912111885,92.78206465100645,21593.646327632774,386.728476621742,0.5323824024436681,34.680160103875814,82.80090675080396,0.7983668580369424,Extensive,Monolingual,Developing,High,86.44680524842406
5.736022569194997,21.73423867297625,27565.52260787681,32.45996298347527,0.969504215829413,35.205717406069084,40.00053040924073,0.9866102011146407,Extensive,Bilingual,Least Developed,Low,59.74482096048299
6.311428460993663,83.756355555833,30631.0860965969,313.7991190822745,0.7798330493211405,37.783896775351494,62.3568085811951,0.7136375803693329,Extensive,Bilingual,Developed,Medium,61.46639724797676
6.50245540027694,72.58532229522679,42997.53657953424,580.0549657107136,0.6847039721425192,47.3502772293234,69.07031757228282,0.583705074212429,None,Monolingual,,Medium,95.02725818041975
7.239042648153512,85.68536394544054,13241.793032485564,383.95449436618725,0.6485356796862057,45.34562975201352,67.29918447577114,0.9088126383334278,Extensive,Multilingual,Least Developed,High,69.92911785954983
4.451716177213835,70.41337577598895,7359.10802771842,761.7938613243157,0.6585196783388829,39.93155238808157,53.27476872958743,0.744163180884362,Limited,Monolingual,Least Developed,Low,53.31529336634424
4.141340009416864,64.33170218567076,38991.01368147126,,0.8271586734375187,47.43547271691385,29.550589018291817,,Extensive,Multilingual,Least Developed,High,70.74952816031701
4.901285849376968,74.8902664888306,43088.49335577677,914.9770974532211,0.6835112510700461,23.97617149212532,28.56430143278717,0.583849392245655,Limited,Bilingual,Least Developed,Medium,80.97989458085982
6.775843124590304,33.966547677570176,28293.937063305177,275.72090101977983,0.7452845945743458,17.923157229059516,36.38564069428429,0.9974276097473935,Extensive,Monolingual,Developed,Low,64.55771750063607
,48.453801064725866,57075.38108443603,702.7267802651761,0.6462543033776427,43.77393103407679,50.23826994529641,0.8122552987438628,Limited,Bilingual,Developing,Medium,
7.600452636287336,82.05904344608805,11165.901112574587,944.440201473353,0.9129821856369391,48.14792583480717,87.84631075205672,0.6345556709319009,None,Multilingual,Developed,,95.71820735510343
5.221464085181688,,36436.15692251876,506.31496044954827,0.6568082598655114,48.549899729719094,68.43034411779249,0.9362246134501545,None,Bilingual,Developing,High,85.45435388165495
3.078227888343955,76.5426040777232,42995.4044043498,475.2167178408749,0.9775809148884291,49.88844102826646,15.118990891107352,0.7099954146726786,None,Multilingual,Developed,Medium,55.43811441761554
7.5802895811738775,93.91858569247856,45506.54781225318,200.70189409675723,,46.35005809948468,20.344678917175152,0.5862004838172576,Limited,Multilingual,Developed,Low,70.04075972154003
5.4788847866936035,51.46942861389786,13211.894322916694,469.31528743829386,0.9664674361407091,16.124855374596407,22.162661210937934,0.7911680305381175,Limited,Monolingual,Least Developed,High,78.72210911210172
5.4186534823373895,,17612.820162455955,553.1465562924639,0.8598701815498301,31.478792536488847,55.72379309403039,0.9847862115614181,Limited,Bilingual,Developed,,80.81436095329744
5.511951770412245,44.5065915628333,50702.63772959079,261.06316512375224,0.9962818786752594,15.177252663500633,19.861224644702656,0.840554840860877,Extensive,Bilingual,,High,69.43559978406644
4.3915026357068605,,19529.548951661964,965.2492318468124,0.7505937057509542,49.30430407493234,76.85088209165718,0.8647308029140968,Extensive,Monolingual,Developed,High,78.09140542110018
7.802011267627744,34.631575230054274,46096.51394162999,650.8274050450083,,33.00807513535904,47.78929865227465,0.9735126962866825,None,Bilingual,Least Developed,Low,68.47566402679851
2.4258162721535435,22.218856800203547,29069.31107710876,681.1812748099578,0.5677309257749753,37.12042195615854,,0.5172473872148136,Extensive,Multilingual,Developed,Medium,58.6178126892645
4.106354843457384,44.50744087354512,56515.588132152436,648.7944236874935,0.7162205252656446,46.47325808626936,75.57178550796621,0.9645899448897459,None,Bilingual,Least Developed,High,90.96713097586901
5.266831556372207,20.280773087991694,52092.964396795374,377.3070250895658,0.8125970849806625,29.561482041308185,50.743540460596506,0.9371967409000046,Limited,,Developing,Medium,
5.182537493589475,43.133461978834546,43417.359411657846,,0.5610635148427174,36.019702615669324,28.20841940681275,0.5506620624065255,None,Bilingual,Developed,High,67.97706260367963
5.356584680098955,,49546.3953514162,859.2241982305611,0.6604226913802775,25.960347465821528,20.543749826603232,0.9849590688757843,Extensive,Monolingual,Developing,,75.10354232381974
6.947707935552126,52.71852169270613,31085.94780000574,92.39284302114575,0.5218708287035205,27.322585581968124,93.01866385511137,0.5023594553013979,Limited,Multilingual,Developed,Low,77.24814685112763
2.7399128100317744,78.87151285718494,31667.909733734956,705.6240263403829,0.5981690468062093,35.433864900367624,78.70950973378828,0.8081797570195632,Extensive,Multilingual,Developing,High,59.38469799674185
7.494657689950286,64.1052129607189,34397.46480422265,584.5603504050041,0.6511683967968618,33.29326011118532,23.38849283457714,,Extensive,Multilingual,Developing,Low,
5.631264440792332,58.4182797086626,16519.88496250412,440.85782880933294,0.930395999753811,,19.1209579005492,0.7266128889755861,Extensive,Multilingual,Least Developed,High,61.94032716085941
2.0606895675918784,43.75294749299802,19951.667216174388,811.9050600844705,0.7089044266339328,,40.312535583339006,0.6132051106261397,Extensive,Monolingual,Developing,Medium,86.10713946991379
4.372620823817134,93.23052696503082,33539.65271811878,944.8087486969633,0.5272578928739458,45.25125720066087,27.39548127499384,0.5918564173168331,,Multilingual,Developed,Medium,73.00626464818517
3.0857900676498233,37.6889753627955,20603.493011651317,492.49699950464833,0.6356721793139215,34.40277227262716,82.0065523389069,0.9697954982175827,None,Monolingual,Least Developed,High,67.23858565536193
4.441943410638594,32.55237675151278,44920.942633849365,,0.5204124434967781,21.546139445620973,51.51784030687185,0.9656568615825618,None,Multilingual,Developed,Low,92.37487529167285
6.3035524578647975,43.508742766667154,33405.89026117401,400.9456030364648,0.8384898021292837,15.02705212902521,85.84515790300512,0.7572268792118955,Limited,Multilingual,Least Developed,High,51.542278005424855
3.7151282941932395,65.76083591984408,25275.87150587777,288.3937899577607,0.8919775687207179,44.16087272916094,70.74578729928642,0.5727366719955256,Limited,Multilingual,Least Developed,Low,54.89616198125057
3.557803954450675,36.96415599763448,19482.067163804033,798.807909949043,0.9344066580592605,27.486647157837396,84.27342179366468,0.7923061347833757,Limited,Multilingual,Developing,Low,74.22145130606825
4.323480715538709,58.04739387827764,,782.0446280441239,0.6010742266553183,17.320434613078028,81.29711508036638,0.9480063065724972,Extensive,Bilingual,Least Developed,Medium,86.39047272118435
2.802515303151939,30.17024418933329,23540.338148393068,,0.6138438449257344,28.651783439015503,91.93919662846918,0.8871385252610189,Extensive,Bilingual,Developing,High,98.16395511938117
7.888787616753208,83.62018597280965,20738.383583756065,997.6555646843723,0.627780216265249,46.09878090730122,29.68319872047957,0.713436311870518,Extensive,,Least Developed,High,89.59037533788756
5.968294263674171,81.98858167442665,32220.067878258822,293.0067997689932,0.687325738584557,43.51374605365587,56.91815479364116,0.5165971088667716,None,Multilingual,Developed,Medium,53.695764902217064
7.949524628139734,82.37888140080668,3986.6721556647803,449.2817118223318,0.6729100423795521,25.959247147970988,53.089673218813076,0.5759628661160683,Limited,Bilingual,Developing,High,87.34033682561588
4.98689098529151,50.92125827379194,8995.70962270458,927.1832826655942,0.947234195910862,21.456416912129434,21.319639250166695,0.7205780618984854,Limited,Multilingual,Developing,High,63.183732209175766
7.500723926054472,62.111937905556864,14428.04374798333,970.219395238426,0.7273392283170357,25.9528351477624,22.148846623923856,0.9831811235623193,Limited,Monolingual,Least Developed,High,73.73146421955849
6.460464725516062,68.04154639993271,12688.358285075292,700.2137636798653,0.8356967845902741,17.85472751407212,76.77414280375713,,Extensive,Monolingual,Developing,Medium,92.23114772183901
7.441547059160513,,35765.50313211287,175.30396741268962,0.6878717925424453,20.554386167807976,42.75290990176936,0.9867742568116554,Extensive,Bilingual,Least Developed,Medium,87.35527777334343
6.710270781426613,34.67974201355704,40489.49834439997,303.9630083343628,0.9381572496554311,21.357585875687068,17.57239921699268,0.675847264786029,None,Bilingual,,Low,58.86745370040366
2.2744792161967267,21.07878940434923,8433.179893656215,443.48675506383495,0.5199612179295006,41.86013880384633,52.23695335675893,0.6618360352066059,None,,Developed,Low,55.14028871846209
4.321163104564764,67.01923762308317,52433.08725340139,,0.5044521491781855,49.809760369324785,75.87370554031457,0.869746847652249,None,Multilingual,Developing,High,91.40819621161171
4.946365745199794,83.4290537533779,58368.40482385129,567.0252515234844,0.5061165220120136,21.323196386312393,17.98110396035123,0.5352925220759182,Limited,Monolingual,Least Developed,,97.89295963987078
5.498696891946413,52.308423060769286,23862.77559794596,398.0009172655645,0.7491046883184902,29.186309541672387,90.6654188987993,0.6017219738281254,Limited,Bilingual,Developed,Low,55.832912562434004
6.024182648025727,66.66229650506286,32890.00719478643,266.8338307127419,0.9100341748679266,19.76199759988802,87.3841849692328,0.8640820238371174,Extensive,Monolingual,Developed,Low,71.17706372111499
2.0926388272052434,56.394651276876964,11861.62877944982,403.48537066323314,0.6983148695313199,40.59408609242126,80.16798940875928,0.5616199379587237,Limited,Monolingual,Least Developed,Medium,91.88018816543996
3.4549619097455153,82.98059582049794,44045.3928709395,623.6432106663051,,36.867431403060365,80.90792013816365,0.5632409892676178,Extensive,,Developing,High,55.70554779215644
7.570556652716714,58.09758138733583,29272.465161043852,959.2712964051088,0.6775793363528385,40.54033529131256,18.892352305485005,0.6061607860730337,Limited,Monolingual,Developing,Low,69.79179825576021
5.110224623912204,,11134.072573162572,132.5870521085497,0.534468555691062,19.734565028312772,93.66736351326239,0.5395060502161321,Extensive,Monolingual,Developing,High,60.89644545546692
6.36382933682641,52.676228586704696,,275.42713766493796,,,,0.8812176026387919,None,Multilingual,Developed,,59.637661058101315
2.6841480083807268,73.18484048012441,21282.563478916487,810.6646512553294,0.7180498479622371,24.52777716560793,36.57299191848326,0.7704142090691755,Extensive,Bilingual,Developed,Low,99.61049281103058
3.0126590259948545,22.07958355752092,23865.131854121897,558.1010634351819,0.6437204135989332,49.53343081764738,10.19604254680748,0.9017520740419679,,Bilingual,,Medium,73.5929334218578
4.889984132363777,72.70487099554663,24830.637965410267,119.67391570315095,0.6587177665694395,31.205714307424483,76.77973222107686,0.596660700068643,Extensive,Bilingual,Least Developed,Medium,56.44350245341583
,31.685217758371714,6319.708949374118,319.19639696516083,,36.831508188516494,93.78550221612825,0.8252707731735248,Limited,Bilingual,Developing,Low,99.14117693281446
6.326907153469784,53.07538496624834,50187.9591003859,395.1295688884454,0.8568520710504304,18.60006441518569,17.673689053292872,0.857402016028961,None,Bilingual,Developed,High,86.98480280131305
3.7673078779479647,76.23485258862866,18432.675785677733,559.736085500046,0.565099346788271,32.27922554193916,88.06160154002696,0.6501207686705319,None,Bilingual,Least Developed,Medium,68.23860791176745
6.232883457815083,66.39094339949857,43204.786003596884,947.9926193194818,0.7685807543965574,28.883309102550164,41.113826147171324,0.5823233073712357,None,Multilingual,Developing,Medium,78.99830914541681
4.31361590578043,38.775795460886215,1292.545983325795,724.8264701331707,0.7399858411485358,36.47199572247777,21.1602435142493,,Extensive,Bilingual,Least Developed,Low,99.21357807325904
4.805388725868834,62.22697018655783,1691.905081119718,,0.792880324612385,25.214432313157726,46.60955347814454,0.6110596307774975,Extensive,Monolingual,Developing,Low,91.21834442135449
2.124802506153449,51.66075472086732,18498.092178243078,601.579535450277,0.8347387489654626,40.75368005124331,71.67435910603885,0.5511385855788644,None,Multilingual,Least Developed,Medium,54.24343296034045
2.3992340449932303,79.37805600959919,50716.63072553319,187.35702471066588,0.6141500044634465,37.56636929922762,77.09427642298894,0.8995101775233343,Limited,Multilingual,Developed,High,50.5218805521382
4.785674268179148,42.1358433683389,56750.65256857999,986.3700928743716,0.8000382173370207,46.29296584334748,17.512458580248797,0.9103491773856587,Limited,Monolingual,Developed,Medium,58.09361937947541
6.420533367745825,27.194801878899764,38303.309391868745,711.1926295856654,0.7604752162259435,17.780864340842125,91.63883111638191,0.6259941474666879,Limited,Monolingual,Least Developed,,53.0508720459577
2.2123903839557397,45.779944684987825,5737.397189035363,584.0503744441015,0.642151897369797,38.0841401124802,16.585876733841328,0.9581142787711586,Extensive,Monolingual,Developing,High,63.41499096855919
7.486163090691075,90.78592204722737,56087.452129015146,439.94509352972057,0.7377069837592538,17.914311339311354,44.29695786238309,0.926824456115161,None,Monolingual,Developing,Low,86.89047130955288
7.866817802747656,84.07531330222356,42539.89831734878,742.1115904120408,0.9077391103099051,42.86039956412229,86.95803275939173,0.7408730760925515,None,Monolingual,Developing,Low,95.33794819355029
4.9110575009485675,85.97047088516696,47595.485012289784,154.31009697847205,0.8547614821181797,20.217004310955762,48.797867185339086,0.7108795528548273,None,Monolingual,Developed,High,94.85306494536647
6.066405001998095,47.24585301167449,24969.062725253727,527.1832975118426,0.5178773940090866,28.66538209202276,89.15493532168568,0.5266062592587655,Limited,Monolingual,Least Developed,High,95.48649534096833
5.639629182993765,90.456390663874,56825.12719504747,93.46209930195496,,17.7223503219781,62.03638791073399,0.7208913849824468,Extensive,Multilingual,Least Developed,Low,92.45334308377147
3.679137445668956,22.26151074308843,28134.804060675087,935.9243485622032,0.5514632573741918,15.31858644549934,41.57463037292558,0.7857219517127094,Extensive,Multilingual,Developing,Medium,
4.759260062542483,66.4640299152448,58826.69466412616,997.6850528330214,,48.27888391421369,93.95862740612672,0.5026269887632691,Extensive,Multilingual,Least Developed,High,59.70876557197188
3.4350949035615352,81.87489421162948,6470.427172740836,418.40113045138287,0.6412366404718968,22.173629007108268,58.168083411963075,0.7043179432998463,None,Bilingual,Developed,Low,50.28883517818745
7.089989534349434,,28522.42499069173,364.73601465359627,0.8194631169436745,17.87038739891131,76.81112563959701,0.802666726886198,Limited,Bilingual,Developing,Medium,53.889678019172436
2.4096589459023474,72.3097140037645,36116.63862042742,208.5218402997776,0.5760295884395146,18.2184938772408,68.28034591723957,0.5957116231182653,Limited,Bilingual,Developing,Medium,79.73407709523488
5.0669953978011355,59.429290853598445,11769.417772477025,858.287655157046,0.7912317430173494,41.8925302340584,56.54257110908112,0.77825315646822,Extensive,Multilingual,Least Developed,Low,94.7897645442496
2.5918693583651886,49.66995456467496,23372.50195763674,826.5224357133374,0.7485270135998223,36.33728410279359,71.65329853491542,0.7602867738573107,Limited,,Least Developed,High,95.52003474671118
2.3932277126069357,51.05894266365148,55781.0126923823,351.8581154476203,0.5262692535879958,37.75639810488006,81.55310292092739,0.5318945143895,Extensive,Multilingual,Least Developed,Low,62.69092794363654
3.4740289176465993,28.317981774224897,28614.844377549838,152.9155230412038,0.5372458576851477,44.24906503567627,54.840758208665775,0.9063389472883178,Extensive,,Least Developed,High,57.40096399143113
5.316760911040715,49.32940523793921,36041.99447865025,57.98766214234446,0.7385824697996876,25.16338974584101,73.02799791621595,0.7568610852490782,Extensive,Multilingual,,Low,87.51354257213944
6.327065043898073,34.421016796821434,10532.256879912826,666.8356137908121,0.5381506794625581,48.6484888033524,10.312685028240189,0.6927232434542812,None,Bilingual,Least Developed,Medium,95.8526584872601
4.1740253165141095,24.32535606824657,38508.92075042366,868.6543548015916,0.6889991768126968,15.158155133346746,45.064708848667635,0.5590314943711315,None,Multilingual,Least Developed,Medium,86.34198014779847
4.133829208815653,92.04694790950927,42173.5245032752,278.18258929591246,0.8065501554577097,43.9887714502651,67.82181868172238,0.8117790536906422,None,Multilingual,Least Developed,High,91.4416283567644
6.81253866202014,93.47982741800068,26163.814222747187,176.34998106276262,,38.9532560335537,25.9401253291046,0.7934238330443781,Extensive,Multilingual,Developing,Low,76.13250782772579
6.2677985561111065,62.891975982475316,35831.17855336773,240.20871895543982,0.8423865091626497,39.26969125840198,35.09515831268679,0.8502790682366077,,Monolingual,Least Developed,Medium,94.94864631876243
,50.48692338394129,,762.6454329908854,0.8622517238950648,20.70703451816791,12.198649450882037,0.5549733184856873,Limited,Bilingual,Least Developed,Low,55.01340708839657
7.080185949982262,93.2262501008161,1446.2884840467927,891.9896873421794,,31.98774195019987,36.10317511004899,0.6523888462025969,Limited,Monolingual,Least Developed,Low,52.2321352439048
3.044515319726843,87.49068713111838,20610.24706602536,842.4294072029695,0.9193083684812331,46.597211413846594,16.463836532216277,0.7864802944848692,Limited,Bilingual,Developing,High,79.90492459052479
7.578916550935415,73.27867119418761,53605.26723767523,580.167265414533,0.597162246204646,47.75156044750445,70.64439700186915,0.9942606051673184,Limited,Monolingual,Least Developed,Low,84.09460355794074
6.866689575353932,31.77578549068045,6681.625957461033,,0.8890734883212709,32.70700155572262,51.809812296598125,0.9149174948669603,None,Bilingual,Developed,High,96.46478211724623
3.5787485568222457,82.30392174046588,20295.92562536492,466.19119876428795,0.7621176696278951,37.85007218907612,93.02224398878361,0.5996543853416787,None,Multilingual,Developed,Low,67.8852436406963
5.780423719921555,57.7779685440786,,400.6834975209717,0.7350862677565997,36.493130369427774,18.34383378009252,0.6779470380238461,Extensive,Multilingual,Developed,High,91.05732713083106
3.4131013195834896,20.70277831018398,53088.78414537033,860.3786674929423,0.6161794070669311,41.408950402503066,41.67637072456237,0.5809124654755004,Extensive,Multilingual,Least Developed,Low,91.70707606520075
6.066792212606984,55.2477267507553,49478.62406725495,204.75899356352792,0.9517212687158498,46.2824632798401,,0.7563954162874618,None,Monolingual,Least Developed,High,87.11207825450504
6.233572145698866,61.545620368612575,51940.967580398785,446.9084501529363,0.6672094173473169,37.66950625114751,51.65123780816052,0.6001705864885146,None,Monolingual,Developing,Medium,79.7754307018038
7.986014084739591,62.80963927487603,13863.209009048991,,,17.21897538612455,54.27171963253765,0.6206056972598084,Limited,Monolingual,Developing,High,58.427194906865424
6.79985737811009,94.10032259958233,28939.775394746262,,0.9490395497487819,23.009624535149104,48.910343093600254,0.7911921808834607,Extensive,Multilingual,Developing,Low,73.61100237855592
2.0481766462223074,39.190288565916255,36453.506691934985,909.7762351221021,0.5258606618918076,35.56497509724314,81.30356574971405,0.5863568597758068,Extensive,Monolingual,Least Developed,High,70.37102088159234
7.060519625134986,55.18968362021379,53861.14084496777,595.3096048117606,0.637172346025852,43.9472614033914,38.16284529637693,0.7658195279569827,Limited,Multilingual,Developed,Low,74.54966009967332
3.9325272084568867,68.97059664389853,37482.70526628079,332.0334091116025,0.8755017227399099,49.18410146720781,54.290395651557596,0.5059183216605594,Limited,Multilingual,Least Developed,Low,63.07276333605368
5.390265275872858,63.31624776545411,5694.261362074826,203.32344683390664,0.8013110617593692,26.11154876078701,77.50685385905933,0.7756772615518788,Limited,Monolingual,Developed,Low,88.03401249821891
3.566698358673582,42.358489907261145,11498.05011429431,654.1557740476558,0.9958296342466115,39.21508849283464,88.63495223592001,0.8329552224364623,Extensive,Monolingual,Developed,High,74.06470135293793
2.648870552472328,75.56523084625346,20987.169342544985,,0.9665796580608372,40.19503349720891,94.22607008824018,0.5188822245114756,Extensive,Multilingual,Developed,,66.40156571617797
2.995132808197127,74.91745838596023,8682.254505996745,251.88411423933493,0.9388695290285411,28.145635719114516,69.69345242775677,,Extensive,Multilingual,,High,80.41163779833691
4.406768801393688,40.0283325423877,57013.806958263274,876.7016178070704,0.5977974792426438,27.048817935311497,64.55506142484293,0.7734639976244679,None,Monolingual,Developed,Medium,90.30485465702586
7.996890766560792,31.10900143457784,18752.077505037676,737.8330702100567,0.9471688789409602,,58.241922763133054,0.5472826655691949,None,Monolingual,Developed,Low,96.27359192453919
5.986677370257619,55.99099521125601,40197.38404471165,752.0692071495109,0.917478838474739,28.625752363491273,42.64963361502732,0.5872261861202801,None,Multilingual,Developing,,78.35759033822407
7.798825866156733,47.03606136331125,32939.31412722455,294.6530065408089,0.9875469562678126,49.772771263001204,,0.9497900046959564,Limited,Multilingual,Developed,Low,69.41117931500787
2.3716704094510304,79.40363635659826,54381.09845344708,839.3111929337472,0.5673689036729972,35.14388325508529,65.34028115264795,0.6388242193798962,Limited,,Developing,Low,56.78720095917615
